InvoiceNo,StockCode,Description,Quantity,InvoiceDate,UnitPrice,CustomerID,Country,Category
INV101364,ELE7302,Keyboard,3,2023-05-02,114.67,10120.0,United Kingdom,Electronics
INV102616,ELE6759,Laptop,1,2023-05-02,458.79,10430.0,United Kingdom,Electronics
INV103418,TOY2074,Action Figure,3,2023-05-02,24.55,10175.0,United Kingdom,Toys
INV103356,CLO6268,Hat,1,2023-05-02,94.85,10441.0,Germany,Clothing
INV101092,TOY8637,Puzzle,1,2023-05-03,35.55,10204.0,France,Toys
INV101590,ELE3982,Laptop,6,2023-05-03,362.26,10386.0,United Kingdom,Electronics
INV103610,BOO7581,Textbook,2,2023-05-03,15.95,10328.0,Germany,Books
INV104459,ELE4671,Headphones,3,2023-05-03,344.32,10135.0,Spain,Electronics
INV104175,ELE7315,Keyboard,4,2023-05-03,96.7,10182.0,United Kingdom,Electronics
INV100224,ELE4809,Mouse,1,2023-05-03,283.27,10329.0,USA,Electronics
INV104682,BOO1560,Comic Book,4,2023-05-03,8.38,10110.0,Netherlands,Books
INV101842,TOY7922,Doll,1,2023-05-03,25.93,10089.0,Germany,Toys
INV102150,ELE1916,Monitor,1,2023-05-04,276.57,10332.0,France,Electronics
INV104261,BOO4749,Fiction Book,2,2023-05-04,37.53,10351.0,United Kingdom,Books
INV102608,CLO8041,Sneakers,1,2023-05-04,56.99,10199.0,United Kingdom,Clothing
INV103130,HOM6272,Garden Tools,5,2023-05-04,142.76,10108.0,United Kingdom,Home & Garden
INV101602,CLO8972,Dress,2,2023-05-04,67.55,10140.0,United Kingdom,Clothing
INV104324,ELE5392,Keyboard,1,2023-05-04,677.96,10178.0,United Kingdom,Electronics
INV100427,CLO2490,Jacket,5,2023-05-04,135.66,10498.0,United Kingdom,Clothing
INV102459,BOO6079,Comic Book,2,2023-05-04,49.27,10177.0,United Kingdom,Books
INV103864,HOM6691,Cushion,1,2023-05-04,59.91,10488.0,Netherlands,Home & Garden
INV100235,CLO9671,Scarf,2,2023-05-04,128.78,10466.0,United Kingdom,Clothing
INV103422,TOY9685,Puzzle,-10,2023-05-04,18.91,10376.0,Spain,Toys
INV102782,BOO5754,Magazine,10,2023-05-04,48.68,10061.0,United Kingdom,Books
INV104707,BOO4763,Magazine,6,2023-05-04,41.22,10315.0,Germany,Books
INV103070,HOM4055,Vase,6,2023-05-04,96.3,10333.0,Germany,Home & Garden
INV103415,ELE1712,Laptop,1,2023-05-05,564.01,10431.0,Netherlands,Electronics
INV103969,BOO8770,Textbook,1,2023-05-05,15.97,10294.0,United Kingdom,Books
INV103459,CLO4940,T-Shirt,1,2023-05-05,108.16,10265.0,United Kingdom,Clothing
INV101060,CLO1938,Jacket,2,2023-05-05,169.92,10228.0,United Kingdom,Clothing
INV103154,BOO4604,Magazine,2,2023-05-05,41.67,10194.0,United Kingdom,Books
INV103419,ELE6264,Keyboard,3,2023-05-05,541.61,10069.0,United Kingdom,Electronics
INV102253,HOM8074,Picture Frame,6,2023-05-05,32.0,10223.0,United Kingdom,Home & Garden
INV101931,HOM7981,Lamp,1,2023-05-05,97.07,10377.0,Belgium,Home & Garden
INV102918,BOO6267,Non-Fiction Book,5,2023-05-05,46.12,10019.0,United Kingdom,Books
INV102207,TOY2137,Doll,1,2023-05-05,41.05,10399.0,United Kingdom,Toys
INV100399,BOO9536,Non-Fiction Book,5,2023-05-05,22.16,10481.0,United Kingdom,Books
INV104849,CLO8546,Jeans,2,2023-05-05,186.53,10474.0,France,Clothing
INV104264,CLO1399,Hat,3,2023-05-06,77.97,10487.0,United Kingdom,Clothing
INV102039,TOY4598,Board Game,1,2023-05-06,45.58,10248.0,United Kingdom,Toys
INV100912,BOO8281,Non-Fiction Book,1,2023-05-06,48.81,10301.0,Germany,Books
INV102027,HOM1634,Vase,2,2023-05-06,133.89,10186.0,Switzerland,Home & Garden
INV100213,CLO3842,Jeans,4,2023-05-06,31.88,10061.0,United Kingdom,Clothing
INV102815,TOY9653,Building Blocks,1,2023-05-06,23.07,10459.0,United Kingdom,Toys
INV102626,TOY5492,Building Blocks,1,2023-05-06,75.32,10495.0,United Kingdom,Toys
INV104568,ELE3750,USB Cable,1,2023-05-06,118.76,10204.0,Australia,Electronics
INV100638,TOY4381,Action Figure,1,2023-05-06,25.73,10293.0,United Kingdom,Toys
INV100450,CLO7146,Sneakers,2,2023-05-06,53.47,10217.0,Germany,Clothing
INV103389,TOY8831,Doll,3,2023-05-06,71.31,10340.0,United Kingdom,Toys
INV104990,TOY8177,Puzzle,1,2023-05-06,13.7,10017.0,United Kingdom,Toys
INV100643,HOM4326,Cushion,2,2023-05-06,88.54,10247.0,United Kingdom,Home & Garden
INV103839,HOM5758,Vase,6,2023-05-06,106.96,10187.0,Switzerland,Home & Garden
INV103433,BOO8899,Fiction Book,12,2023-05-06,15.99,10446.0,United Kingdom,Books
INV100818,TOY4933,Action Figure,1,2023-05-06,23.41,10119.0,Spain,Toys
INV103555,HOM5625,Picture Frame,2,2023-05-06,143.2,10277.0,Netherlands,Home & Garden
INV104193,BOO1527,Comic Book,4,2023-05-06,38.82,10163.0,United Kingdom,Books
INV103673,HOM7264,Garden Tools,1,2023-05-07,135.46,10018.0,United Kingdom,Home & Garden
INV103302,BOO7953,Textbook,4,2023-05-07,29.06,10246.0,Spain,Books
INV103158,ELE8457,USB Cable,4,2023-05-07,255.44,10135.0,United Kingdom,Electronics
INV103272,TOY9070,Board Game,3,2023-05-07,12.76,10008.0,United Kingdom,Toys
INV100442,BOO4968,Magazine,5,2023-05-07,46.57,10336.0,United Kingdom,Books
INV103588,ELE9276,Webcam,1,2023-05-07,523.95,10399.0,United Kingdom,Electronics
INV100882,ELE9014,Mouse,3,2023-05-07,555.34,10122.0,France,Electronics
INV100365,BOO4197,Textbook,2,2023-05-07,36.23,10198.0,France,Books
INV101147,BOO3892,Magazine,1,2023-05-07,16.37,10377.0,Netherlands,Books
INV104393,BOO4801,Comic Book,6,2023-05-07,31.22,10139.0,Germany,Books
INV104583,CLO6333,Scarf,1,2023-05-07,61.29,10174.0,United Kingdom,Clothing
INV102864,ELE9970,USB Cable,3,2023-05-07,756.5,10145.0,United Kingdom,Electronics
INV103346,HOM4234,Picture Frame,3,2023-05-07,69.66,10083.0,United Kingdom,Home & Garden
INV101865,CLO6664,Jacket,3,2023-05-07,195.08,10446.0,United Kingdom,Clothing
INV104430,ELE3556,Keyboard,3,2023-05-07,369.29,10301.0,United Kingdom,Electronics
INV103586,ELE1058,Mouse,3,2023-05-08,292.87,10327.0,United Kingdom,Electronics
INV104939,HOM9536,Plant Pot,1,2023-05-08,25.73,10204.0,United Kingdom,Home & Garden
INV101338,CLO6087,Jacket,5,2023-05-08,36.25,10060.0,United Kingdom,Clothing
INV100170,CLO9378,Sneakers,10,2023-05-08,121.57,10330.0,France,Clothing
INV100248,ELE4861,Webcam,1,2023-05-08,746.37,10242.0,United Kingdom,Electronics
INV104292,BOO8529,Textbook,3,2023-05-08,8.83,10129.0,USA,Books
INV101313,ELE2425,Headphones,6,2023-05-08,755.4,10139.0,United Kingdom,Electronics
INV104220,TOY1906,Doll,3,2023-05-08,58.74,10333.0,France,Toys
INV100304,BOO9750,Textbook,2,2023-05-08,12.4,10398.0,United Kingdom,Books
INV102666,ELE8813,Keyboard,1,2023-05-08,441.5,10251.0,Germany,Electronics
INV100351,BOO8235,Comic Book,10,2023-05-08,19.85,10486.0,United Kingdom,Books
INV103014,TOY4712,Action Figure,2,2023-05-08,75.41,10415.0,Netherlands,Toys
INV102414,CLO1830,Jeans,1,2023-05-08,46.99,,Germany,Clothing
INV104607,ELE4513,Headphones,1,2023-05-08,246.5,10480.0,United Kingdom,Electronics
INV101184,HOM3803,Plant Pot,2,2023-05-08,61.11,10169.0,France,Home & Garden
INV103074,CLO7175,Dress,1,2023-05-08,44.94,10238.0,France,Clothing
INV102818,ELE1755,Webcam,2,2023-05-09,200.55,10091.0,Germany,Electronics
INV100099,TOY1584,Building Blocks,1,2023-05-09,23.66,10222.0,France,Toys
INV100252,CLO3575,Sneakers,2,2023-05-09,154.5,10162.0,United Kingdom,Clothing
INV100443,TOY1378,Doll,2,2023-05-09,18.6,10107.0,United Kingdom,Toys
INV101409,ELE3877,Headphones,4,2023-05-09,401.55,10180.0,Netherlands,Electronics
INV102518,CLO4759,Dress,1,2023-05-09,22.66,10065.0,United Kingdom,Clothing
INV104772,CLO8274,Jacket,10,2023-05-09,18.5,10162.0,United Kingdom,Clothing
INV102103,ELE7742,Webcam,1,2023-05-09,569.27,10169.0,United Kingdom,Electronics
INV102674,BOO5130,Non-Fiction Book,1,2023-05-09,47.75,10168.0,United Kingdom,Books
INV102046,ELE2041,Monitor,3,2023-05-09,196.38,10295.0,United Kingdom,Electronics
INV103002,TOY2403,Board Game,4,2023-05-09,22.94,10170.0,Spain,Toys
INV104506,BOO4672,Comic Book,1,2023-05-09,24.65,10017.0,United Kingdom,Books
INV104022,BOO6253,Non-Fiction Book,3,2023-05-09,21.21,10020.0,United Kingdom,Books
INV102988,HOM4512,Plant Pot,1,2023-05-09,47.95,,United Kingdom,Home & Garden
INV104487,TOY7161,Doll,3,2023-05-09,44.78,10259.0,United Kingdom,Toys
INV101367,HOM9859,Plant Pot,5,2023-05-10,95.68,10067.0,United Kingdom,Home & Garden
INV102434,ELE9507,Headphones,12,2023-05-10,504.58,10414.0,United Kingdom,Electronics
INV101958,BOO8675,Comic Book,1,2023-05-10,28.42,10414.0,France,Books
INV102295,BOO6396,Non-Fiction Book,1,2023-05-10,14.85,10321.0,United Kingdom,Books
INV101112,CLO2214,Jeans,2,2023-05-10,146.98,10437.0,United Kingdom,Clothing
INV102427,ELE2878,Headphones,2,2023-05-10,284.59,10022.0,USA,Electronics
INV102280,CLO5661,Jeans,2,2023-05-10,30.79,10153.0,Germany,Clothing
INV100207,BOO8392,Fiction Book,4,2023-05-10,39.32,10460.0,Belgium,Books
INV101731,TOY2573,Puzzle,4,2023-05-10,37.26,10481.0,United Kingdom,Toys
INV101009,ELE1453,Mouse,4,2023-05-10,731.12,10486.0,United Kingdom,Electronics
INV102005,CLO4038,T-Shirt,1,2023-05-10,117.73,,United Kingdom,Clothing
INV102387,TOY3369,Puzzle,10,2023-05-10,25.03,10485.0,United Kingdom,Toys
INV100214,ELE4009,USB Cable,6,2023-05-10,211.2,10407.0,Belgium,Electronics
INV102519,ELE6095,Keyboard,3,2023-05-10,740.33,10111.0,United Kingdom,Electronics
INV101241,TOY1597,Board Game,10,2023-05-11,44.12,10053.0,United Kingdom,Toys
INV103035,HOM2650,Plant Pot,-4,2023-05-11,118.63,10306.0,Belgium,Home & Garden
INV100041,ELE4343,Headphones,2,2023-05-11,424.58,10426.0,United Kingdom,Electronics
INV103018,CLO3542,Jeans,5,2023-05-11,121.66,10304.0,United Kingdom,Clothing
INV100275,BOO7502,Magazine,1,2023-05-11,10.88,10283.0,United Kingdom,Books
INV102879,HOM9753,Vase,1,2023-05-11,28.9,10020.0,United Kingdom,Home & Garden
INV100126,BOO8504,Magazine,3,2023-05-11,38.49,10326.0,United Kingdom,Books
INV101933,HOM3800,Vase,1,2023-05-11,109.5,10143.0,United Kingdom,Home & Garden
INV101479,ELE5793,Headphones,3,2023-05-11,141.15,10268.0,United Kingdom,Electronics
INV101897,ELE1277,USB Cable,3,2023-05-11,753.66,10289.0,United Kingdom,Electronics
INV104918,HOM1185,Lamp,10,2023-05-11,52.88,10292.0,United Kingdom,Home & Garden
INV101417,TOY6902,Doll,3,2023-05-11,29.54,10236.0,United Kingdom,Toys
INV100015,BOO4109,Comic Book,6,2023-05-11,41.53,10468.0,United Kingdom,Books
INV102175,TOY1185,Action Figure,3,2023-05-12,34.74,10168.0,United Kingdom,Toys
INV100625,BOO9216,Non-Fiction Book,5,2023-05-12,45.07,,United Kingdom,Books
INV102710,HOM1814,Cushion,2,2023-05-12,7.07,10436.0,United Kingdom,Home & Garden
INV103201,ELE6660,Webcam,1,2023-05-12,426.81,10346.0,United Kingdom,Electronics
INV102708,CLO8340,Scarf,4,2023-05-12,115.88,10477.0,United Kingdom,Clothing
INV101048,TOY9428,Building Blocks,4,2023-05-12,24.38,10318.0,Germany,Toys
INV104081,HOM5675,Lamp,20,2023-05-12,101.54,10320.0,United Kingdom,Home & Garden
INV104395,ELE7096,USB Cable,-1,2023-05-12,634.12,,United Kingdom,Electronics
INV102095,CLO4331,Hat,10,2023-05-12,120.2,10313.0,United Kingdom,Clothing
INV104694,HOM2479,Picture Frame,5,2023-05-12,7.83,10379.0,United Kingdom,Home & Garden
INV103856,HOM3271,Vase,6,2023-05-12,105.76,10200.0,France,Home & Garden
INV101237,BOO3513,Magazine,5,2023-05-12,12.37,10472.0,United Kingdom,Books
INV100592,CLO7666,Sneakers,6,2023-05-13,55.74,10407.0,Switzerland,Clothing
INV101144,ELE2469,Laptop,4,2023-05-13,290.59,10447.0,United Kingdom,Electronics
INV104890,ELE5936,Webcam,10,2023-05-13,128.49,10266.0,United Kingdom,Electronics
INV102134,ELE6425,USB Cable,1,2023-05-13,343.21,10043.0,France,Electronics
INV103023,CLO2772,Dress,2,2023-05-13,187.28,10350.0,United Kingdom,Clothing
INV104080,TOY8985,Doll,3,2023-05-13,52.52,10110.0,United Kingdom,Toys
INV104495,BOO8670,Textbook,3,2023-05-13,36.83,10156.0,United Kingdom,Books
INV100744,ELE4406,Laptop,6,2023-05-13,602.33,10437.0,France,Electronics
INV101983,CLO9534,Dress,6,2023-05-13,114.78,10009.0,Netherlands,Clothing
INV103870,CLO4574,Hat,5,2023-05-13,112.71,,United Kingdom,Clothing
INV102473,BOO4124,Magazine,2,2023-05-13,27.09,10400.0,United Kingdom,Books
INV102551,ELE4444,Webcam,2,2023-05-13,756.4,10249.0,United Kingdom,Electronics
INV100980,ELE4675,Keyboard,3,2023-05-13,160.41,10037.0,United Kingdom,Electronics
INV100806,HOM2875,Vase,3,2023-05-13,110.38,10407.0,United Kingdom,Home & Garden
INV100849,ELE9677,Headphones,1,2023-05-13,413.25,10295.0,Switzerland,Electronics
INV101651,BOO4816,Non-Fiction Book,2,2023-05-13,30.44,10189.0,United Kingdom,Books
INV101355,HOM3889,Plant Pot,1,2023-05-14,115.92,10447.0,Spain,Home & Garden
INV103027,HOM8704,Vase,4,2023-05-14,20.38,10377.0,United Kingdom,Home & Garden
INV100970,HOM4766,Picture Frame,3,2023-05-14,116.59,10470.0,United Kingdom,Home & Garden
INV101073,ELE6330,Headphones,20,2023-05-14,502.6,10394.0,United Kingdom,Electronics
INV100654,TOY7639,Building Blocks,4,2023-05-14,54.02,10070.0,United Kingdom,Toys
INV101127,ELE2777,Webcam,1,2023-05-14,578.94,10149.0,Germany,Electronics
INV102378,ELE3280,Mouse,1,2023-05-14,335.63,10114.0,United Kingdom,Electronics
INV103096,BOO5722,Magazine,2,2023-05-14,35.86,10215.0,Spain,Books
INV104343,TOY6602,Board Game,4,2023-05-14,72.17,10069.0,United Kingdom,Toys
INV101717,CLO8978,Jacket,10,2023-05-14,31.79,10197.0,France,Clothing
INV103426,BOO1952,Comic Book,2,2023-05-14,18.83,10080.0,United Kingdom,Books
INV104560,BOO2760,Non-Fiction Book,1,2023-05-14,9.44,10253.0,United Kingdom,Books
INV100162,HOM7782,Plant Pot,5,2023-05-14,52.33,10316.0,Spain,Home & Garden
INV103831,HOM6027,Plant Pot,2,2023-05-14,44.33,10432.0,United Kingdom,Home & Garden
INV104480,BOO6760,Fiction Book,2,2023-05-15,32.78,10405.0,United Kingdom,Books
INV100043,ELE1870,USB Cable,5,2023-05-15,653.26,10310.0,Germany,Electronics
INV100302,HOM6930,Lamp,2,2023-05-15,71.39,10158.0,United Kingdom,Home & Garden
INV103844,CLO5731,Dress,1,2023-05-15,88.25,10423.0,United Kingdom,Clothing
INV100110,ELE7837,Webcam,-10,2023-05-15,16.07,10396.0,United Kingdom,Electronics
INV102630,ELE8269,Mouse,2,2023-05-15,344.93,10041.0,United Kingdom,Electronics
INV103574,HOM6524,Picture Frame,2,2023-05-15,120.78,10465.0,United Kingdom,Home & Garden
INV104661,BOO7856,Textbook,1,2023-05-16,48.51,10455.0,United Kingdom,Books
INV102168,TOY1565,Action Figure,1,2023-05-16,59.09,10394.0,France,Toys
INV102273,ELE1908,USB Cable,5,2023-05-16,202.7,10100.0,United Kingdom,Electronics
INV100617,HOM9569,Vase,12,2023-05-16,91.17,10448.0,United Kingdom,Home & Garden
INV100692,BOO1706,Comic Book,4,2023-05-16,20.08,10414.0,United Kingdom,Books
INV101105,BOO7035,Textbook,2,2023-05-16,27.58,10210.0,United Kingdom,Books
INV102669,TOY7118,Puzzle,-1,2023-05-16,19.87,10404.0,United Kingdom,Toys
INV103242,TOY9508,Doll,4,2023-05-16,14.81,10178.0,Australia,Toys
INV100100,CLO8616,Jeans,2,2023-05-16,16.46,10007.0,United Kingdom,Clothing
INV104711,TOY1059,Doll,3,2023-05-16,69.98,10331.0,United Kingdom,Toys
INV103584,TOY6363,Building Blocks,6,2023-05-16,61.36,10119.0,Germany,Toys
INV102320,HOM8142,Garden Tools,2,2023-05-16,32.12,10196.0,United Kingdom,Home & Garden
INV102062,TOY4196,Doll,3,2023-05-16,61.62,10031.0,Australia,Toys
INV103225,BOO3612,Magazine,2,2023-05-16,38.63,10072.0,Germany,Books
INV102573,BOO6361,Textbook,1,2023-05-16,29.81,10234.0,France,Books
INV104451,ELE7486,Keyboard,1,2023-05-17,234.92,10100.0,Spain,Electronics
INV101592,BOO3580,Fiction Book,1,2023-05-17,33.67,10435.0,France,Books
INV104589,CLO2543,Scarf,1,2023-05-17,49.54,10088.0,United Kingdom,Clothing
INV102785,TOY1895,Board Game,1,2023-05-17,65.28,10135.0,USA,Toys
INV101463,TOY6494,Doll,1,2023-05-17,50.54,10201.0,United Kingdom,Toys
INV103754,TOY2178,Building Blocks,6,2023-05-17,65.53,10398.0,Switzerland,Toys
INV101025,ELE8447,Mouse,12,2023-05-17,501.47,10339.0,United Kingdom,Electronics
INV100956,TOY8856,Building Blocks,1,2023-05-17,22.47,10484.0,United Kingdom,Toys
INV103700,HOM3256,Lamp,1,2023-05-17,130.5,10266.0,United Kingdom,Home & Garden
INV101169,ELE3384,USB Cable,2,2023-05-17,649.26,10363.0,United Kingdom,Electronics
INV104536,HOM7470,Plant Pot,1,2023-05-17,81.8,10218.0,United Kingdom,Home & Garden
INV102998,HOM7012,Picture Frame,1,2023-05-17,104.96,10144.0,United Kingdom,Home & Garden
INV103994,HOM8983,Plant Pot,4,2023-05-17,58.82,10442.0,France,Home & Garden
INV104374,HOM1576,Lamp,1,2023-05-17,42.55,10090.0,France,Home & Garden
INV100182,CLO6555,Scarf,3,2023-05-17,60.26,10053.0,United Kingdom,Clothing
INV102789,CLO9938,Scarf,4,2023-05-18,152.06,10409.0,Netherlands,Clothing
INV102925,BOO5638,Comic Book,10,2023-05-18,10.97,10161.0,United Kingdom,Books
INV104125,CLO4405,Dress,3,2023-05-18,150.11,10196.0,United Kingdom,Clothing
INV101005,HOM3786,Plant Pot,1,2023-05-18,47.7,10076.0,Spain,Home & Garden
INV100808,TOY6408,Board Game,12,2023-05-18,19.77,10052.0,United Kingdom,Toys
INV104377,BOO7544,Textbook,4,2023-05-18,37.93,10182.0,United Kingdom,Books
INV102241,BOO8368,Magazine,3,2023-05-18,22.29,10472.0,United Kingdom,Books
INV103786,HOM3360,Lamp,3,2023-05-18,36.56,10190.0,United Kingdom,Home & Garden
INV104571,TOY3182,Board Game,3,2023-05-18,65.78,10180.0,United Kingdom,Toys
INV104752,CLO4491,Dress,2,2023-05-18,94.9,10312.0,United Kingdom,Clothing
INV103800,CLO9491,Hat,6,2023-05-18,125.91,10224.0,United Kingdom,Clothing
INV102567,TOY2615,Action Figure,5,2023-05-18,56.11,10011.0,Spain,Toys
INV102481,CLO6803,Sneakers,5,2023-05-18,159.3,10323.0,Spain,Clothing
INV104850,ELE7670,Webcam,6,2023-05-18,574.77,10357.0,France,Electronics
INV104427,CLO4816,Jacket,4,2023-05-18,19.73,10478.0,France,Clothing
INV103454,BOO8485,Magazine,3,2023-05-19,44.69,10398.0,Belgium,Books
INV102557,HOM7321,Picture Frame,12,2023-05-19,80.98,10141.0,United Kingdom,Home & Garden
INV103462,ELE3995,Webcam,4,2023-05-19,581.24,10344.0,France,Electronics
INV104167,ELE9127,Mouse,1,2023-05-19,677.8,10189.0,Netherlands,Electronics
INV100102,BOO5939,Comic Book,1,2023-05-19,32.26,10133.0,United Kingdom,Books
INV104067,TOY5583,Action Figure,1,2023-05-19,42.99,10154.0,United Kingdom,Toys
INV104865,BOO7292,Fiction Book,6,2023-05-19,36.35,10426.0,United Kingdom,Books
INV103957,HOM8971,Picture Frame,1,2023-05-19,5.66,10215.0,Spain,Home & Garden
INV104473,CLO5435,Hat,12,2023-05-19,74.94,10155.0,Spain,Clothing
INV100997,CLO5326,Jacket,3,2023-05-19,185.64,10154.0,United Kingdom,Clothing
INV103695,HOM3314,Vase,3,2023-05-19,27.64,10401.0,United Kingdom,Home & Garden
INV104652,TOY1807,Action Figure,4,2023-05-19,36.58,10166.0,Belgium,Toys
INV103057,HOM9437,Vase,2,2023-05-19,88.98,10188.0,United Kingdom,Home & Garden
INV104508,TOY3159,Doll,1,2023-05-20,25.04,10307.0,USA,Toys
INV104268,ELE5124,Monitor,4,2023-05-20,536.52,10243.0,Netherlands,Electronics
INV100266,CLO8977,Jacket,2,2023-05-20,183.54,10225.0,United Kingdom,Clothing
INV103490,BOO5576,Magazine,2,2023-05-20,46.35,10191.0,France,Books
INV102590,BOO6492,Fiction Book,12,2023-05-20,12.81,10312.0,United Kingdom,Books
INV104820,BOO3806,Non-Fiction Book,2,2023-05-20,49.12,10244.0,Germany,Books
INV103733,HOM3846,Lamp,2,2023-05-20,20.76,10401.0,United Kingdom,Home & Garden
INV100989,HOM5601,Picture Frame,4,2023-05-20,84.05,10175.0,United Kingdom,Home & Garden
INV101529,CLO5725,Dress,1,2023-05-20,33.57,10140.0,United Kingdom,Clothing
INV102406,BOO5971,Magazine,1,2023-05-21,48.66,10229.0,United Kingdom,Books
INV101216,CLO3276,Jeans,2,2023-05-21,99.51,10174.0,United Kingdom,Clothing
INV104199,CLO9752,Jeans,3,2023-05-21,138.14,10223.0,United Kingdom,Clothing
INV100607,TOY4518,Action Figure,3,2023-05-21,35.57,10476.0,United Kingdom,Toys
INV101499,HOM6086,Plant Pot,1,2023-05-21,93.47,10106.0,United Kingdom,Home & Garden
INV104285,TOY5868,Building Blocks,5,2023-05-21,73.58,,United Kingdom,Toys
INV101135,BOO2824,Textbook,1,2023-05-21,43.98,10048.0,United Kingdom,Books
INV103705,BOO8345,Textbook,5,2023-05-21,42.28,10454.0,United Kingdom,Books
INV104597,BOO8660,Comic Book,4,2023-05-21,22.68,10113.0,United Kingdom,Books
INV100640,HOM2927,Picture Frame,2,2023-05-21,31.0,10168.0,United Kingdom,Home & Garden
INV102197,HOM5349,Garden Tools,3,2023-05-21,140.46,10060.0,United Kingdom,Home & Garden
INV102417,HOM8686,Lamp,10,2023-05-21,53.93,10044.0,United Kingdom,Home & Garden
INV103237,HOM7385,Plant Pot,-5,2023-05-21,111.57,10146.0,France,Home & Garden
INV103582,ELE1130,Webcam,3,2023-05-21,108.22,10483.0,United Kingdom,Electronics
INV104013,TOY6171,Board Game,5,2023-05-21,45.23,10134.0,United Kingdom,Toys
INV103978,ELE1348,USB Cable,4,2023-05-21,794.05,10240.0,Belgium,Electronics
INV104552,ELE6380,Headphones,6,2023-05-21,224.4,10373.0,Spain,Electronics
INV102158,BOO3582,Magazine,12,2023-05-21,29.29,10446.0,Germany,Books
INV103103,CLO8689,Scarf,1,2023-05-22,194.8,10367.0,United Kingdom,Clothing
INV102073,TOY5650,Action Figure,1,2023-05-22,31.26,10229.0,United Kingdom,Toys
INV103087,HOM3525,Cushion,2,2023-05-22,145.96,10153.0,United Kingdom,Home & Garden
INV100993,CLO5474,Jeans,1,2023-05-22,142.06,10083.0,France,Clothing
INV102872,ELE2757,Mouse,4,2023-05-22,253.57,10087.0,United Kingdom,Electronics
INV102345,CLO1949,Dress,3,2023-05-22,189.34,10388.0,United Kingdom,Clothing
INV103231,BOO3025,Fiction Book,1,2023-05-22,25.01,10409.0,United Kingdom,Books
INV101519,HOM6006,Plant Pot,2,2023-05-22,68.26,,France,Home & Garden
INV103142,ELE2896,Headphones,1,2023-05-22,561.16,10229.0,United Kingdom,Electronics
INV100386,TOY2677,Action Figure,1,2023-05-22,18.64,10363.0,Netherlands,Toys
INV104907,HOM3033,Cushion,6,2023-05-22,138.63,10009.0,United Kingdom,Home & Garden
INV101064,BOO9405,Comic Book,5,2023-05-23,37.9,10459.0,United Kingdom,Books
INV102238,HOM3340,Vase,3,2023-05-23,73.36,10323.0,United Kingdom,Home & Garden
INV104901,BOO1766,Comic Book,1,2023-05-23,10.21,10342.0,Spain,Books
INV101447,ELE5953,Webcam,3,2023-05-23,375.1,10212.0,United Kingdom,Electronics
INV100676,CLO9417,Hat,3,2023-05-23,157.54,10297.0,United Kingdom,Clothing
INV102112,CLO4349,Hat,1,2023-05-23,180.04,10282.0,United Kingdom,Clothing
INV100387,HOM6622,Cushion,3,2023-05-23,60.9,10221.0,United Kingdom,Home & Garden
